"Player","Pos","Team                     Signed With","Age                     At Signing","Start","End","Yrs","Value","AAV","2-Year Cash","3-Year Cash"
"Chris Chiozza","PG","BKN                  BKN","23","2019","2019","1","","","",""
"William Howard","SF","HOU                  HOU","25","2019","2019","1","","","",""
"Anzejs Pasecniks","C","WAS                  WAS","23","2019","2019","1","","","",""
"Devontae Cacok","C","LAL                  LAL","22","2019","2020","2","","","",""
"Kevin Hervey","SF","OKC                  OKC","22","2019","2019","1","","","",""
"B.J. Johnson","SF","ORL                  ORL","23","2019","2019","1","","","",""
"Timothe Luwawu-Cabarrot","SG","BKN                  BKN","23","2019","2019","1","","","",""
"Ivan Rabb","PF","NYK                  NYK","21","2019","2019","1","","","",""
"Max Strus","SG","CHI                  CHI","22","2019","2019","1","","","",""
"Shamorie Ponds","PG","TOR                  TOR","20","2019","2020","2","","","",""
"DaQuan Jeffries","SG","SAC                  SAC","21","2019","2019","1","","","",""
"Oshae Brissett","SF","TOR                  TOR","20","2019","2019","1","","","",""
"Chris Chiozza","PG","WAS                  WAS","23","2019","2019","1","","","",""
"Michael Frazier","SG","HOU                  HOU","24","2019","2019","1","","","$1,445,697","$1,445,697"
"Kobi Simmons","PG","CHA                  CHA","21","2019","2019","1","","","",""
"Luguentz Dort","SG","OKC                  OKC","19","2019","2019","1","","","",""
"Jalen McDaniels","SF","CHA                  CHA","20","2019","2019","1","","","",""
"Daryl Macon","PG","MIA                  MIA","23","2019","2019","1","","","",""
"Caleb Martin","SF","CHA                  CHA","23","2019","2019","1","","","",""
"Chris Silva","F","MIA                  MIA","22","2019","2019","1","","","",""
"P.J. Dozier","PG","DEN                  DEN","22","2019","2019","1","","","",""
"Moses Brown","C","POR                  POR","19","2019","2019","1","","","",""
"Tacko Fall","C","BOS                  BOS","23","2019","2019","1","","","",""
"Ahmed Hill","SG","CHA                  CHA","23","2019","2019","1","","","",""
"Devon Hall","SG","OKC                  OKC","23","2019","2019","1","","","",""
"Bol Bol","PF","DEN                  DEN","19","2019","2020","2","","","",""
"Justin Patton","C","OKC                  OKC","21","2019","2020","2","","","$2,522,721","$4,433,581"
"Tyler Cook","PF","DEN                  DEN","21","2019","2019","1","","","",""
"Kelan Martin","SF","MIN                  MIN","23","2019","2019","1","","","",""
"Naz Mitrou-Long","SG","IND                  IND","25","2019","2019","1","","","",""
"Josh Reaves","SG","DAL                  DAL","21","2019","2019","1","","","",""
"Damion Lee","SG","GSW                  GSW","26","2019","2019","1","","","",""
"Zylan Cheatham","SF","NOP                  NOP","23","2019","2019","1","","","",""
"Johnathan Motley","PF","LAC                  LAC","23","2019","2019","1","","","",""
"Antonius Cleveland","SG","DAL                  DAL","24","2019","2019","1","","","",""
"Ky Bowman","SG","GSW                  GSW","21","2019","2019","1","","","",""
"Brandon Goodwin","PG","ATL                  ATL","23","2019","2019","1","","","",""
"Frank Mason III","PG","MIL                  MIL","24","2019","2019","1","","","",""
"Jordan McLaughlin","PG","MIN                  MIN","22","2019","2019","1","","","",""
"Max Strus","SG","BOS                  BOS","22","2019","2019","1","","","",""
"Joshia Gray","G","NOP                  NOP","25","2019","2019","1","","","",""
"Amile Jefferson","PF","ORL                  ORL","25","2019","2019","1","","","",""
"Jordan Bone","PG","DET                  DET","21","2019","2019","1","","","",""
"Cam Reynolds","F","MIL                  MIL","23","2019","2019","1","","","",""
"Josh Magette","PG","ORL                  ORL","29","2019","2019","1","","","",""
"Jared Harper","PG","PHX                  PHX","21","2019","2019","1","","","",""
"Justin Wright-Foreman","PG","UTA                  UTA","21","2019","2019","1","","","$1,445,697","$1,445,697"
"Jarrell Brantley","PF","UTA                  UTA","","2019","2019","1","","","",""
"Henry Ellenson","C","BKN                  BKN","21","2019","2019","1","","","",""
"Amir Coffey","SG","LAC                  LAC","21","2019","2020","2","","","",""
"Tremont Waters","PG","BOS                  BOS","20","2019","2019","1","","","",""
"Robert Franks","SF","CHA                  CHA","","2019","2019","1","","","",""
"Quinndary Weatherspoon","SG","SAS                  SAS","22","2019","2019","1","","","",""
"John Konchar","SG","MEM                  MEM","22","2019","2019","1","","","",""
"Marial Shayock","SG","PHI                  PHI","23","2019","2020","2","","","",""
"Kyle Guy","SG","SAC                  SAC","21","2019","2020","2","","","",""
"Naz Reid","C","MIN                  MIN","19","2019","2019","1","","","",""
"Garrison Mathews","SG","WAS                  WAS","22","2019","2019","1","","","",""
"Louis King","SF","DET                  DET","19","2019","2019","1","","","",""
"Chris Clemons","PG","HOU                  HOU","21","2019","2019","1","","","",""
"Dean Wade","PF","CLE                  CLE","22","2019","2019","1","","","",""
"Adam Mokoka","SG","CHI                  CHI","20","2019","2019","1","","","",""
"Charlie Brown Jr.","SG","ATL                  ATL","20","2019","2019","1","","","",""
"Norvel Pelle","PF","PHI                  PHI","25","2019","2019","1","","","",""
"Zach Norvell Jr.","SG","LAL                  LAL","21","2019","2019","1","","","",""
"Jaylen Hoard","F","POR                  POR","19","2019","2019","1","","","",""
"Brian Bowen II","SG","IND                  IND","20","2019","2019","1","","","",""

