"Player","Pos","Team                     Signed With","Age                     At Signing","Start","End","Yrs","Value","AAV","2-Year Cash","3-Year Cash"
"Dereon Seabron","SG","NOP                  NOP","22","2022","2023","2","","","",""
"RaiQuan Gray","PF","BKN                  BKN","23","2022","2023","2","","","",""
"Jacob Gilyard","PG","MEM                  MEM","24","2022","2023","2","","","",""
"Xavier Sneed","SG","CHA                  CHA","25","2022","2023","2","","","",""
"Kobi Simmons","PG","CHA                  CHA","25","2022","2022","1","","","",""
"Gabe York","PG","IND                  IND","29","2022","2022","1","","","",""
"Luka Samanic","PF","UTA                  UTA","23","2022","2022","10","","","$105,522","$105,522"
"Jay Scrubb","SG","ORL                  ORL","22","2022","2023","2","","","",""
"Trevor Keels","SG","NYK                  NYK","19","2022","2022","1","","","",""
"Lester Quinones","SG","GSW                  GSW","22","2022","2022","1","","","",""
"Justin Lewis","SF","CHI                  CHI","20","2022","2022","1","","","",""
"Xavier Moon","SG","LAC                  LAC","28","2022","2022","1","","","",""
"Moses Brown","C","NYK                  NYK","23","2022","2022","1","","","",""
"Lindell Wigginton","SG","MIL                  MIL","24","2022","2023","2","","","",""
"Jared Butler","PG","OKC                  OKC","22","2022","2022","1","","","",""
"Jay Huff","C","WAS                  WAS","24","2022","2022","1","","","",""
"Duane Washington Jr.","PG","NYK                  NYK","22","2022","2022","1","","","",""
"Keaton Wallace","G","LAC                  LAC","23","2022","2022","1","","","",""
"Terry Taylor","SF","CHI                  CHI","23","2022","2022","1","","","",""
"Nate Darling","SG","LAC                  LAC","24","2022","2022","1","","","",""
"Mac McClung","PG","PHI                  PHI","24","2022","2022","1","","","",""
"Olivier Sarr","C","OKC                  OKC","23","2022","2022","1","","","",""
"Quenton Jackson","G","WAS                  WAS","24","2022","2023","2","","","",""
"Saben Lee","PG","PHX                  PHX","23","2022","2022","1","","","",""
"Donovan Williams","SF","ATL                  ATL","21","2022","2023","2","","","",""
"Dru Smith","SG","BKN                  BKN","25","2022","2022","1","","","",""
"Jared Rhoden","SG","DET                  DET","23","2022","2022","1","","","",""
"A.J. Lawson","F","DAL                  DAL","22","2022","2023","2","","","",""
"Louis King","SF","PHI                  PHI","23","2022","2022","1","","","",""
"Carlik Jones","PG","CHI                  CHI","24","2022","2022","1","","","",""
"Orlando Robinson","C","MIA                  MIA","22","2022","2022","1","","","",""
"Matt Ryan","SF","MIN                  MIN","25","2022","2022","1","","","",""
"DaQuan Jeffries","SG","NYK                  NYK","25","2022","2022","1","","","",""
"Dru Smith","SG","MIA                  MIA","24","2022","2022","1","","","",""
"Saben Lee","PG","PHI                  PHI","23","2022","2022","1","","","",""
"Devon Dotson","PG","WAS                  WAS","23","2022","2022","1","","","",""
"Ibou Badji","C","POR                  POR","20","2022","2022","1","","","",""
"A.J. Lawson","F","MIN                  MIN","22","2022","2022","1","","","",""
"Orlando Robinson","C","MIA                  MIA","22","2022","2022","1","","","",""
"Charles Bassey","C","SAS                  SAS","21","2022","2022","1","","","",""
"John Butler Jr.","C","POR                  POR","19","2022","2022","1","","","",""
"Mamadi Diakite","PF","CLE                  CLE","25","2022","2022","1","","","",""
"Didi Louzada","SF","CLE                  CLE","23","2022","2022","1","","","",""
"Darius Days","SF","HOU                  HOU","22","2022","2022","1","","","",""
"E.J. Liddell","PF","NOP                  NOP","21","2022","2023","2","","","",""
"Michael Foster Jr.","PF","PHI                  PHI","19","2022","2022","1","","","",""
"McKinley Wright IV","PG","DAL                  DAL","23","2022","2022","1","","","",""
"Moses Brown","C","LAC                  LAC","23","2022","2022","1","","","",""
"Jordan Goodwin","PG","WAS                  WAS","23","2022","2022","1","","","",""
"Anthony Lamb","SF","GSW                  GSW","24","2022","2022","1","","","",""
"Ty Jerome","SG","GSW                  GSW","25","2022","2022","1","","","",""
"Luka Garza","C","MIN                  MIN","23","2022","2022","1","","","",""
"Kostas Antetokounmpo","PF","CHI                  CHI","24","2022","2022","1","","","",""
"Theo Maledon","PG","CHA                  CHA","21","2022","2022","1","","","",""
"Dru Smith","SG","MIA                  MIA","24","2022","2022","1","","","",""
"Olivier Sarr","C","POR                  POR","23","2022","2022","1","","","",""
"Trevelin Queen","SG","IND                  IND","25","2022","2022","1","","","",""
"Micah Potter","C","UTA                  UTA","24","2022","2023","2","","","",""
"Jamal Cain","SF","MIA                  MIA","23","2022","2022","1","","","",""
"John Butler Jr.","C","NOP                  NOP","19","2022","2022","1","","","",""
"Bruno Fernando","C","HOU                  HOU","24","2022","2022","1","","","",""
"Kendall Brown","SF","IND                  IND","19","2022","2022","1","","","",""
"David Duke Jr.","SG","BKN                  BKN","22","2022","2022","1","","","",""
"Izaiah Brockington","G","NOP                  NOP","23","2022","2022","1","","","",""
"Jarrett Culver","SG","ATL                  ATL","23","2022","2022","1","","","",""
"Dereon Seabron","SG","NOP                  NOP","22","2022","2022","1","","","",""
"Malcolm Hill","G","CHI                  CHI","26","2022","2022","1","","","",""
"Jordan Hall","F","SAS                  SAS","20","2022","2023","2","","","",""
"Trent Forrest","PG","ATL                  ATL","24","2022","2022","1","","","",""
"Ishmail Wainright","SF","PHX                  PHX","27","2022","2022","1","","","",""
"Duane Washington Jr.","PG","PHX                  PHX","22","2022","2022","1","","","",""
"Eric Paschall","PF","MIN                  MIN","25","2022","2022","1","","","",""
"A.J. Lawson","F","MIN                  MIN","22","2022","2022","1","","","",""
"Kevon Harris","SG","ORL                  ORL","25","2022","2023","2","","","",""
"Tyler Dorsey","SG","DAL                  DAL","26","2022","2022","1","","","",""
"Admiral Schofield","SF","ORL                  ORL","25","2022","2022","1","","","",""
"Quinndary Weatherspoon","SG","GSW                  GSW","25","2022","2022","1","","","",""
"Moussa Diabate","PF","LAC                  LAC","20","2022","2022","1","","","",""
"Sharife Cooper","PG","ATL                  ATL","21","2022","2022","1","","","",""
"Jack White","SF","DEN                  DEN","24","2022","2022","1","","","",""
"Jeff Dowtin","PG","TOR                  TOR","25","2022","2022","1","","","",""
"Mfiondu Kabengele","PF","BOS                  BOS","24","2022","2022","1","","","",""
"Marcus Garrett","PG","MIA                  MIA","23","2022","2022","1","","","",""
"Darius Days","SF","MIA                  MIA","22","2022","2022","1","","","",""
"Johnny Juzang","SG","UTA                  UTA","21","2022","2022","1","","","",""
"Ron Harper Jr.","SG","TOR                  TOR","22","2022","2022","1","","","",""
"Dominick Barlow","PF","SAS                  SAS","19","2022","2022","1","","","",""
"Trevor Keels","SG","NYK                  NYK","18","2022","2022","1","","","",""
"Justin Lewis","SF","CHI                  CHI","20","2022","2022","1","","","",""
"J.D. Davison","PG","BOS                  BOS","19","2022","2022","1","","","",""
"Lester Quinones","SG","GSW                  GSW","21","2022","2022","1","","","",""
"Alondes Williams","G","BKN                  BKN","23","2022","2022","1","","","",""
"Collin Gillespie","PG","DEN                  DEN","23","2022","2022","1","","","",""
"Julian Champagnie","SF","PHI                  PHI","21","2022","2022","1","","","",""
"Keon Ellis","SF","SAC                  SAC","22","2022","2022","1","","","",""
"Neemias Queta","C","SAC                  SAC","22","2022","2022","1","","","",""
"R.J. Nembhard","PG","CLE                  CLE","23","2022","2022","1","","","",""
"Isaiah Mobley","PF","CLE                  CLE","21","2022","2022","1","","","",""
"Eugene Omoruyi","SF","OKC                  OKC","25","2022","2022","1","","","",""
"Bryce McGowens","SG","CHA                  CHA","19","2022","2022","1","","","",""
"Buddy Boeheim","SG","DET                  DET","22","2022","2022","1","","","",""
"Kenneth Lofton Jr.","PF","MEM                  MEM","19","2022","2022","1","","","",""
"Vincent Williams Jr.","SF","MEM                  MEM","21","2022","2023","2","","","",""
"Cole Swider","F","LAL                  LAL","23","2022","2023","2","","","",""
"Scotty Pippen Jr.","PG","LAL                  LAL","21","2022","2022","1","","","",""
"Trevor Hudgins","PG","HOU                  HOU","23","2022","2022","1","","","",""
"AJ Green","SG","MIL                  MIL","22","2022","2022","1","","","",""
"Wenyen Gabriel","PF","LAL                  LAL","24","2022","2022","1","","","",""
"Olivier Sarr","C","OKC                  OKC","23","2022","2022","1","","","",""
"Serge Ibaka","C","MIL                  MIL","32","2022","","","","","",""
"Ryan Arcidiacono","PG","NYK                  NYK","27","2022","","","","","",""

